430951	3
430960	1
430960	3
430970	1
430970	3
430971	1
430971	3
430980	1
430980	3
430990	1
430990	3
430991	1
430991	3
431000	1
431000	3
431010	1
431010	3
431020	3
431021	3
431030	3
431040	3
431050	3
431060	3
431070	3
431080	3
431090	3
431100	3
431110	3
431120	3
431130	3
431140	3
431150	3
431160	3
431170	3
431180	3
440950	3
440960	1
440960	3
440970	1
440970	3
440980	1
440980	3
440990	1
440990	3
441000	1
441000	3
441010	1
441010	3
441020	1
441020	3
441030	1
441030	3
441040	1
441040	3
441050	1
441050	3
441060	1
441060	3
441070	1
441070	3
441080	3
441090	3
441100	3
441110	3
441120	3
441130	3
441140	3
441150	3
441160	3
441170	3
441180	3
441190	3
441200	3
450990	1
450990	3
450991	1
450991	3
451000	1
451010	1
451010	3
451011	1
451011	3
451020	1
451020	3
451021	1
451021	3
451030	1
451030	3
451031	1
451031	3
451040	1
451040	3
451041	1
451041	3
451050	1
451050	3
451051	1
451051	3
451060	1
451060	3
451061	1
451061	3
451070	1
451070	3
451080	3
451081	3
451090	3
451100	3
451101	3
451110	3
451120	3
451130	3
451140	3
451150	3
451160	3
451170	3
451180	3
451190	3
451200	3
451210	3
451220	3
460990	3
461000	1
461010	1
461010	3
461020	1
461020	3
461030	1
461030	3
461040	1
461040	3
461050	1
461050	3
461060	1
461060	3
461070	1
461070	3
461071	1
461071	3
461080	1
461080	3
461090	1
461090	3
461091	1
461091	3
461100	1
461100	3
461110	1
461110	3
461111	1
461111	3
461120	1
461120	3
461130	3
461140	3
461150	3
461160	3
461170	3
461180	3
461190	3
461200	3
461210	3
461220	3
461230	3
461240	3
471030	3
471050	1
471050	3
471051	3
471060	1
471060	3
471061	1
471061	3
471070	1
471070	3
471071	1
471071	3
471080	1
471080	3
471081	1
471081	3
471090	1
471090	3
471091	1
471091	3
471100	1
471100	3
471101	1
471101	3
471110	1
471110	3
471111	1
471111	3
471120	1
471120	3
471130	3
471131	3
471140	3
471150	3
471151	3
471160	3
471161	3
471170	3
471171	3
471180	3
471181	3
471190	3
471200	3
471201	3
471210	3
471220	3
471221	3
471230	3
471240	3
471250	3
471260	3
471270	3
471280	3
471290	3
471300	3
481050	3
481060	1
481060	3
481070	1
481070	3
481080	1
481080	3
481090	1
481090	3
481100	1
481100	3
481110	1
481110	3
481111	1
481111	3
481120	1
481120	3
481130	1
481130	3
481131	1
481131	3
481140	1
481140	3
481150	1
481150	3
481151	1
481151	3
481160	1
481160	3
481170	1
481170	3
481171	1
481171	3
481180	3
481190	1
481190	3
481191	3
481200	3
481210	1
481210	3
481211	3
481220	3
481230	3
481231	3
481240	3
481250	3
481260	3
481270	3
481280	3
481290	3
481300	3
481310	3
481320	3
491070	3
491090	3
491110	1
491110	3
491111	3
491120	1
491120	3
491121	3
491130	1
491130	3
491131	1
491131	3
491140	1
491140	3
491141	1
491141	3
491150	1
491150	3
491151	1
491151	3
491160	1
491160	3
491161	1
491161	3
491170	1
491170	3
491171	1
491171	3
491180	1
491180	3
491181	3
491190	1
491190	3
491191	1
491191	3
491200	1
491200	3
491201	1
491201	3
491210	1
491210	3
491211	1
491211	3
491220	3
491221	3
491230	3
491231	3
491240	3
491241	3
491250	3
491251	3
491260	3
491261	3
491270	3
491271	3
491280	3
491281	3
491290	3
491291	3
491300	3
491301	3
491310	3
491311	3
491320	3
491330	3
491340	3
491350	3
501110	3
501120	1
501120	3
501130	1
501130	3
501131	1
501131	3
501140	1
501140	3
501150	1
501150	3
501160	1
501160	3
501170	1
501170	3
501171	1
501171	3
501180	1
501180	3
501190	1
501190	3
501191	1
501191	3
501200	1
501200	3
501210	1
501210	3
501211	1
501211	3
501220	1
501220	3
501230	1
501230	3
501231	1
501231	3
501240	1
501240	3
501250	1
501250	3
501251	1
501251	3
501260	1
501260	3
501270	3
501271	3
501280	3
501281	3
501290	3
501291	3
501300	3
501301	3
501310	3
501311	3
501320	3
501330	3
501340	3
501350	3
501360	3
501370	3
511130	3
511150	3
511151	3
511170	3
511180	1
511180	3
511181	3
511190	1
511190	3
511200	1
511200	3
511201	1
511201	3
511210	1
511210	3
511220	1
511220	3
511221	1
511221	3
511230	1
511230	3
511240	1
511240	3
511241	1
511241	3
511250	1
511250	3
511260	1
511260	3
511261	1
511261	3
511270	1
511270	3
511280	3
511281	3
511290	3
511300	3
511301	3
511310	3
511320	3
511321	3
511330	3
511340	3
511341	3
511350	3
511360	3
511370	3
511380	3
511390	3
521150	3
521170	3
521180	1
521180	3
521190	1
521190	3
521191	1
521200	1
521200	3
521210	1
521210	3
521211	1
521211	3
521220	1
521220	3
521230	1
521230	3
521231	1
521231	3
521240	1
521240	3
521250	1
521250	3
521251	1
521251	3
521260	1
521260	3
521270	1
521270	3
521271	1
521271	3
521280	1
521280	3
521290	1
521290	3
521291	1
521291	3
521300	1
521300	3
521310	1
521310	3
521311	1
521311	3
521320	1
521320	3
521330	3
521331	3
521340	3
521350	3
521360	3
521370	3
521380	3
521390	3
521400	3
521410	3
521420	3
531210	3
531220	1
531230	1
531230	3
531240	1
531240	3
531250	1
531250	3
531260	1
531260	3
531270	1
531270	3
531280	1
531280	3
531290	1
531290	3
531300	1
531300	3
531301	1
531301	3
531310	1
531310	3
531320	1
531320	3
531321	3
531330	1
531330	3
531331	3
531340	3
531341	3
531350	3
531360	3
531361	3
531370	3
531380	3
531390	3
531400	3
531410	3
531420	3
531430	3
531440	3
541220	1
541230	1
541240	1
541240	3
541250	1
541250	3
541251	1
541251	3
541260	1
541260	3
541270	1
541270	3
541271	1
541271	3
541280	1
541280	3
541290	1
541290	3
541291	1
541291	3
541300	1
541300	3
541310	1
541310	3
541311	1
541311	3
541320	1
541320	3
541330	1
541330	3
541331	1
541331	3
541340	1
541340	3
541341	3
541350	1
541350	3
541351	1
541351	3
541360	1
541360	3
541370	1
541370	3
541380	3
541390	3
541400	3
541410	3
541420	3
541430	3
541440	3
541450	3
541460	3
541470	3
551270	3
551280	1
551290	1
551290	3
551300	1
551310	1
551310	3
551320	1
551320	3
551330	1
551330	3
551340	1
551340	3
551341	1
551341	3
551350	1
551350	3
551351	3
551360	1
551360	3
551361	3
551370	1
551370	3
551380	1
551380	3
551381	3
551390	3
551400	3
551410	3
551420	3
551430	3
551440	3
551450	3
551460	3
551470	3
551480	3
551490	3
551500	3
551510	3
561280	1
561290	1
561290	3
561300	1
561310	1
561310	3
561311	1
561320	1
561320	3
561330	1
561330	3
561331	1
561340	1
561340	3
561350	1
561350	3
561351	1
561351	3
561360	1
561360	3
561361	1
561361	3
561370	1
561370	3
561371	1
561371	3
561380	1
561380	3
561390	1
561390	3
561400	1
561400	3
561410	1
561410	3
561420	3
561430	3
561440	3
561450	3
561460	3
561470	3
561480	3
561490	3
561500	3
561510	3
561520	3
561530	3
571330	3
571340	1
571350	1
571350	3
571360	1
571370	1
571370	3
571380	1
571380	3
571390	1
571390	3
571400	1
571400	3
571410	1
571410	3
571420	3
571430	3
571440	3
571450	3
571460	3
571461	3
571470	3
571480	3
571490	3
571500	3
571510	3
571520	3
571530	3
571540	3
571550	3
581340	1
581350	1
581350	3
581360	1
581370	1
581370	3
581371	1
581380	1
581380	3
581390	1
581390	3
581391	1
581391	3
581400	1
581400	3
581410	1
581410	3
581420	1
581420	3
581430	1
581430	3
581440	1
581440	3
581450	1
581450	3
581460	3
581470	3
581480	3
581490	3
581500	3
581510	3
581520	3
581530	3
581540	3
581550	3
581560	3
581570	3
591390	3
591400	1
591400	3
591410	1
591410	3
591420	1
591420	3
591421	1
591421	3
591430	1
591430	3
591440	1
591440	3
591441	1
591441	3
591450	1
591450	3
591460	3
591470	3
591480	3
591481	3
591490	3
591500	3
591510	3
591520	3
591530	3
591540	3
591550	3
591560	3
591570	3
591580	3
591590	3
601400	1
601400	3
601410	1
601410	3
601420	1
601420	3
601430	1
601430	3
601440	1
601440	3
601450	1
601450	3
601460	1
601460	3
601470	1
601470	3
601480	1
601480	3
601490	1
601490	3
601500	1
601500	3
601510	1
601510	3
601520	3
601530	3
601540	3
601550	3
601560	3
601570	3
601580	3
601590	3
601600	3
601610	3
611410	3
611430	1
611430	3
611440	1
611440	3
611450	1
611450	3
611460	1
611460	3
611470	1
611470	3
611480	1
611480	3
611481	1
611481	3
611490	1
611490	3
611500	1
611500	3
611510	1
611510	3
611520	1
611520	3
611521	3
611530	3
611540	3
611541	3
611550	3
611560	3
611570	3
611580	3
611590	3
611600	3
611610	3
611620	3
611630	3
621430	3
621431	3
621440	1
621440	3
621450	1
621450	3
621460	1
621460	3
621470	1
621470	3
621480	1
621480	3
621490	1
621490	3
621500	1
621500	3
621510	1
621510	3
621520	1
621520	3
621530	1
621530	3
621540	1
621540	3
621550	1
621550	3
621560	3
621570	3
621580	3
621590	3
621600	3
621610	3
621620	3
621630	3
621640	3
621650	3
631450	1
631460	1
631470	1
631470	3
631480	1
631490	1
631490	3
631500	1
631501	1
631510	1
631510	3
631520	1
631520	3
631521	1
631521	3
631530	1
631530	3
631540	1
631540	3
631541	3
631550	1
631550	3
631560	1
631560	3
631570	1
631570	3
631580	3
631590	3
631600	3
631610	3
631620	3
631630	3
631640	3
631650	3
631660	3
631670	3
641460	1
641470	1
641470	3
641480	1
641490	1
641490	3
641500	1
641510	1
641510	3
641520	1
641520	3
641530	1
641530	3
641531	1
641531	3
641540	1
641540	3
641550	1
641550	3
641551	1
641551	3
641560	1
641560	3
641570	1
641570	3
641580	1
641580	3
641590	1
641590	3
641600	1
641600	3
641610	1
641610	3
641620	1
641620	3
641630	3
641640	3
641650	3
641660	3
641670	3
641680	3
641690	3
651510	3
651520	1
651530	1
651530	3
651540	1
651541	1
651550	1
651550	3
651560	1
651560	3
651561	1
651561	3
651570	1
651570	3
651580	1
651580	3
651581	3
651590	1
651590	3
651600	1
651600	3
651610	1
651610	3
651620	1
651620	3
651630	3
651640	3
651650	3
651660	3
651670	3
651680	3
651690	3
651700	3
651710	3
661540	1
661550	1
661550	3
661560	1
661560	3
661570	1
661570	3
661580	1
661580	3
661590	1
661590	3
661600	1
661600	3
661610	1
661610	3
661620	1
661620	3
661630	1
661630	3
661640	1
661640	3
661650	1
661650	3
661651	1
661651	3
661660	1
661660	3
661670	3
661680	3
661690	3
661700	3
661710	3
661720	3
671590	3
671591	3
671600	1
671601	1
671610	1
671610	3
671611	3
671620	3
671621	3
671630	1
671630	3
671631	1
671631	3
671640	1
671640	3
671641	1
671641	3
671650	1
671650	3
671660	1
671660	3
671661	1
671661	3
671670	3
671680	3
671690	3
671700	3
671701	3
671710	3
671720	3
681600	1
681610	1
681610	3
681620	1
681620	3
681630	1
681630	3
681640	1
681640	3
681650	1
681650	3
681660	1
681660	3
681670	1
681670	3
681671	1
681671	3
681680	1
681680	3
681690	1
681690	3
681700	1
681700	3
681710	1
681710	3
681720	1
681720	3
691650	1
691650	3
691660	1
691660	3
691670	1
691670	3
691680	1
691680	3
691690	1
691690	3
691700	1
691700	3
691710	1
691710	3
691720	1
691720	3
691730	1
701660	1
701660	3
701670	1
701670	3
701680	1
701680	3
701690	1
701690	3
701691	3
701700	1
701700	3
701710	1
701710	3
701720	1
701720	3
701730	1
701740	1
701750	1
701751	1
701760	1
701770	1
711690	1
711690	3
711691	3
711700	1
711710	1
711710	3
711711	3
711720	1
711720	3
711721	3
711730	1
711740	1
711741	1
711750	1
711760	1
711761	1
711770	1
711771	1
721700	1
721710	1
721710	3
721720	1
721720	3
721730	1
721740	1
721750	1
721760	1
721770	1
721780	1
721781	1
721790	1
721791	1
721800	1
721801	1
721810	1
721820	1
731770	1
731780	1
731790	1
731800	1
731801	1
731810	1
731820	1
731821	1
731830	1
741780	1
741800	1
741810	1
741820	1
741830	1
741831	1
741840	1
741850	1
741851	1
741860	1
741870	1
741880	1
741890	1
751810	1
751820	1
751821	1
751830	1
751840	1
751841	1
751850	1
751860	1
751861	1
751870	1
751880	1
751881	1
751890	1
761820	1
761830	1
761840	1
761850	1
761860	1
761870	1
761880	1
761890	1
761891	1
761900	1
761901	1
761910	1
761911	1
761920	1
761930	1
761940	1
771850	1
771860	1
771880	1
771890	1
771891	1
771900	1
771910	1
771911	1
771920	1
771921	1
771930	1
771931	1
771940	1
771941	1
771960	1
771961	1
781880	1
781890	1
781900	1
781910	1
781920	1
781930	1
781931	1
781940	1
781950	1
781951	1
781960	1
781970	1
781971	1
781980	1
781990	1
781991	1
782000	1
791930	1
791940	1
791950	1
791951	1
791960	1
791970	1
791980	1
791981	1
791990	1
791991	1
792000	1
792001	1
801930	1
801931	1
801940	1
801950	1
801951	1
801960	1
801970	1
801971	1
801980	1
801990	1
801991	1
802000	1
802010	1
802020	1
802030	1
802040	1
802050	1
802060	1
802060	2
812000	1
812010	1
812020	1
812030	1
812030	2
812040	1
812050	1
812050	2
812060	1
812060	2
812070	1
812070	2
812080	2
812090	2
812100	2
822000	1
822020	1
822030	1
822030	2
822040	1
822040	2
822050	1
822050	2
822051	1
822060	1
822060	2
822070	1
822070	2
822071	1
822071	2
822080	1
822080	2
822090	1
822090	2
822100	1
822100	2
822110	2
822120	2
822140	2
832050	1
832060	1
832060	2
832070	1
832070	2
832080	1
832080	2
832090	1
832090	2
832100	1
832100	2
832101	1
832101	2
832110	1
832110	2
832120	2
832121	2
832130	2
832140	2
842060	1
842070	1
842070	2
842080	1
842080	2
842090	1
842090	2
842100	1
842100	2
842110	1
842110	2
842111	1
842111	2
842120	2
842130	2
842140	2
842150	2
842160	2
842180	2
852160	2
852170	2
852180	2
862160	2
862170	2
862180	2
862190	2
862200	2
862220	2
872200	2
872210	2
872220	2
872230	2
882200	2
882220	2
882230	2
882240	2
882250	2
882260	2
882270	2
882280	2
892240	2
892250	2
892260	2
892270	2
892280	2
902260	2
902270	2
902280	2
902290	2
902300	2
902310	2
902320	2
902330	2
902340	2
912280	2
912290	2
912300	2
912310	2
912320	2
912330	2
912340	2
912341	2
912350	2
922300	2
922310	2
922320	2
922330	2
922340	2
922350	2
922360	2
922370	2
922380	2
922390	2
922400	2
922410	2
932340	2
932350	2
932360	2
932361	2
932370	2     
932380	2
932390	2
932400	2
932401	2
932410	2
942360	2
942370	2
942371	2
942380	2
942390	2
942400	2
942410	2
942420	2
942430	2
942440	2
942450	2
942460	2
942470	2
952390	2
952400	2
952410	2
952420	2
952421	2
952430	2
952440	2
952441	2
952450	2
952460	2
952470	2
962400	2
962410	2
962420	2
962430	2
962440	2
962450	2
962460	2
962470	2
962480	2
962490	2
962500	2
962510	2
972450	2
972460	2
972470	2
972480	2
972481	2
972490	2
972500	2
972510	2
982460	2
982480	2
982490	2
982500	2
982510	2
982520	2
982530	2
982540	2
982550	2
992510	2
992520	2
992530	2
992540	2
992541	2
992550	2
